,Voter Deletion,Minimal Flips,Ballot Completion,Minimal Swaps,Forbidden Triples
632,0.0,1.0,0.0,0.0,0.0
633,0.0,0.0,6.0,6.0,1.0
634,2.0,2.0,1.0,0.0,1.0
635,1.0,0.0,0.0,0.0,1.0
636,6.0,8.0,5.0,6.0,7.0
637,2.0,0.0,10.0,8.0,6.0
638,4.0,0.0,1.0,2.0,1.0
639,5.0,10.0,7.0,7.0,6.0
640,3.0,1.0,2.0,1.0,1.0
641,0.0,0.0,0.0,0.0,0.0
642,2.0,0.0,1.0,1.0,1.0
643,2.0,1.0,0.0,1.0,2.0
644,7.0,0.0,6.0,4.0,0.0
645,0.0,8.0,2.0,1.0,2.0
646,4.0,0.0,4.0,2.0,0.0
647,1.0,0.0,0.0,0.0,0.0
648,1.0,6.0,3.0,3.0,3.0
649,3.0,10.0,3.0,1.0,0.0
650,0.0,0.0,0.0,0.0,0.0
651,10.0,0.0,10.0,10.0,9.0
652,2.0,2.0,2.0,2.0,2.0
653,5.0,5.0,3.0,10.0,10.0
654,4.0,1.0,1.0,1.0,1.0
655,0.0,0.0,1.0,1.0,1.0
656,4.0,4.0,3.0,4.0,3.0
657,0.0,0.0,0.0,1.0,0.0
658,2.0,2.0,2.0,2.0,2.0
659,8.0,0.0,1.0,1.0,1.0
660,3.0,2.0,5.0,7.0,3.0
661,3.0,7.0,9.0,10.0,10.0
662,4.0,4.0,4.0,3.0,5.0
663,3.0,2.0,3.0,8.0,3.0
664,6.0,0.0,5.0,5.0,5.0
665,2.0,2.0,1.0,0.0,0.0
666,3.0,4.0,9.0,4.0,2.0
667,1.0,5.0,10.0,7.0,1.0
668,6.0,6.0,6.0,6.0,6.0
669,1.0,1.0,0.0,0.0,1.0
670,4.0,1.0,6.0,6.0,2.0
671,2.0,3.0,8.0,9.0,8.0
672,6.0,2.0,5.0,3.0,2.0
673,6.0,9.0,6.0,4.0,4.0
674,0.0,0.0,0.0,2.0,1.0
675,2.0,1.0,1.0,1.0,1.0
676,3.0,1.0,1.0,0.0,0.0
677,0.0,0.0,1.0,0.0,0.0
678,3.0,3.0,2.0,3.0,3.0
679,3.0,4.0,6.0,1.0,0.0
680,4.0,4.0,3.0,3.0,4.0
681,10.0,10.0,8.0,5.0,10.0
682,1.0,9.0,8.0,7.0,10.0
683,1.0,1.0,0.0,0.0,0.0
684,0.0,0.0,0.0,0.0,0.0
685,1.0,0.0,0.0,1.0,1.0
686,2.0,1.0,1.0,2.0,1.0
687,0.0,0.0,1.0,0.0,0.0
688,0.0,1.0,2.0,0.0,0.0
689,2.0,0.0,1.0,1.0,1.0
690,0.0,0.0,0.0,1.0,1.0
691,1.0,1.0,3.0,4.0,5.0
692,0.0,0.0,0.0,0.0,0.0
693,4.0,3.0,0.0,2.0,2.0
694,4.0,2.0,1.0,2.0,2.0
695,9.0,8.0,9.0,9.0,9.0
696,7.0,9.0,7.0,7.0,7.0
697,2.0,1.0,1.0,0.0,1.0
698,0.0,1.0,1.0,1.0,1.0
699,1.0,1.0,1.0,1.0,0.0
700,3.0,3.0,2.0,2.0,3.0
701,1.0,9.0,0.0,1.0,9.0
702,3.0,1.0,1.0,1.0,1.0
703,0.0,0.0,0.0,0.0,0.0
704,2.0,2.0,2.0,2.0,2.0
705,1.0,9.0,0.0,1.0,0.0
706,0.0,6.0,3.0,10.0,7.0
707,0.0,0.0,1.0,1.0,1.0
708,6.0,10.0,4.0,10.0,10.0
709,2.0,1.0,1.0,0.0,0.0
710,6.0,0.0,6.0,6.0,6.0
711,4.0,1.0,1.0,2.0,2.0
712,3.0,3.0,0.0,2.0,2.0
713,6.0,6.0,10.0,6.0,7.0
714,0.0,0.0,0.0,0.0,0.0
715,1.0,0.0,0.0,0.0,0.0
716,1.0,0.0,0.0,0.0,1.0
717,7.0,7.0,8.0,8.0,7.0
718,4.0,4.0,10.0,8.0,8.0
719,0.0,0.0,6.0,8.0,0.0
720,1.0,1.0,1.0,1.0,1.0
721,8.0,7.0,9.0,9.0,9.0
722,1.0,5.0,0.0,3.0,3.0
723,4.0,4.0,3.0,4.0,4.0
724,2.0,6.0,10.0,0.0,1.0
725,7.0,3.0,1.0,1.0,6.0
726,7.0,1.0,1.0,1.0,1.0
727,0.0,1.0,0.0,0.0,1.0
728,1.0,1.0,2.0,2.0,1.0
729,7.0,7.0,7.0,9.0,8.0
730,6.0,9.0,8.0,2.0,1.0
731,0.0,0.0,0.0,0.0,0.0
732,2.0,10.0,0.0,0.0,0.0
733,1.0,8.0,9.0,9.0,7.0
734,0.0,4.0,7.0,3.0,3.0
735,1.0,0.0,0.0,0.0,0.0
736,4.0,2.0,3.0,3.0,3.0
737,0.0,0.0,0.0,0.0,0.0
738,2.0,4.0,2.0,7.0,7.0
739,1.0,1.0,1.0,1.0,1.0
740,6.0,5.0,1.0,0.0,0.0
741,7.0,0.0,0.0,2.0,3.0
742,1.0,0.0,0.0,1.0,2.0
743,7.0,10.0,4.0,3.0,1.0
744,0.0,1.0,1.0,0.0,0.0
745,2.0,0.0,0.0,0.0,0.0
746,5.0,5.0,1.0,0.0,0.0
747,1.0,6.0,1.0,0.0,6.0
748,0.0,1.0,0.0,0.0,1.0
749,1.0,0.0,0.0,0.0,0.0
750,0.0,1.0,1.0,0.0,0.0
751,0.0,0.0,0.0,0.0,0.0
752,9.0,1.0,1.0,0.0,0.0
753,0.0,0.0,0.0,0.0,0.0
754,1.0,1.0,4.0,4.0,4.0
755,1.0,2.0,0.0,1.0,2.0
756,4.0,9.0,7.0,8.0,7.0
757,3.0,1.0,6.0,7.0,1.0
758,0.0,0.0,0.0,0.0,0.0
759,2.0,3.0,2.0,1.0,2.0
760,2.0,6.0,9.0,9.0,10.0
761,1.0,1.0,1.0,0.0,1.0
762,6.0,0.0,4.0,1.0,1.0
763,3.0,3.0,2.0,0.0,0.0
764,2.0,3.0,3.0,3.0,3.0
765,1.0,0.0,1.0,0.0,0.0
766,1.0,1.0,1.0,7.0,2.0
767,0.0,1.0,1.0,0.0,0.0
768,3.0,3.0,4.0,3.0,3.0
769,7.0,7.0,8.0,7.0,10.0
770,0.0,1.0,0.0,0.0,0.0
771,1.0,1.0,1.0,1.0,1.0
772,7.0,1.0,1.0,0.0,0.0
773,2.0,2.0,1.0,2.0,2.0
774,2.0,1.0,0.0,0.0,0.0
775,2.0,1.0,2.0,1.0,1.0
776,0.0,1.0,1.0,1.0,1.0
777,1.0,0.0,0.0,0.0,0.0
778,0.0,6.0,3.0,5.0,6.0
779,2.0,1.0,3.0,1.0,6.0
780,8.0,0.0,0.0,2.0,2.0
781,6.0,10.0,10.0,10.0,6.0
782,3.0,8.0,10.0,9.0,9.0
783,2.0,6.0,6.0,5.0,6.0
784,4.0,2.0,3.0,3.0,3.0
785,7.0,0.0,6.0,8.0,6.0
786,5.0,5.0,6.0,6.0,6.0
787,1.0,1.0,1.0,0.0,0.0
788,3.0,9.0,8.0,1.0,9.0
789,1.0,1.0,2.0,2.0,1.0
790,7.0,1.0,8.0,6.0,0.0
791,3.0,0.0,4.0,5.0,5.0
792,2.0,5.0,2.0,2.0,2.0
793,0.0,1.0,2.0,1.0,1.0
794,3.0,3.0,7.0,7.0,3.0
795,2.0,3.0,0.0,1.0,1.0
796,7.0,7.0,1.0,7.0,1.0
797,4.0,4.0,4.0,2.0,1.0
798,6.0,6.0,3.0,0.0,0.0
799,3.0,2.0,0.0,1.0,2.0
800,8.0,2.0,1.0,1.0,1.0
801,2.0,1.0,1.0,1.0,1.0
802,1.0,1.0,3.0,3.0,0.0
803,1.0,2.0,1.0,5.0,0.0
804,2.0,2.0,3.0,1.0,1.0
805,2.0,0.0,0.0,0.0,0.0
806,5.0,5.0,6.0,6.0,6.0
807,0.0,0.0,0.0,1.0,1.0
808,4.0,1.0,2.0,1.0,1.0
809,2.0,2.0,5.0,0.0,0.0
810,4.0,10.0,2.0,2.0,1.0
811,2.0,0.0,0.0,0.0,0.0
812,0.0,0.0,0.0,0.0,0.0
813,1.0,1.0,2.0,2.0,2.0
814,6.0,5.0,6.0,10.0,6.0
815,8.0,7.0,4.0,7.0,7.0
816,2.0,2.0,1.0,1.0,2.0
817,4.0,1.0,2.0,2.0,1.0
818,4.0,0.0,1.0,4.0,3.0
819,1.0,0.0,0.0,0.0,0.0
820,0.0,1.0,0.0,0.0,1.0
821,0.0,0.0,1.0,0.0,0.0
822,4.0,0.0,3.0,0.0,0.0
823,3.0,1.0,1.0,2.0,2.0
824,2.0,0.0,2.0,1.0,3.0
825,0.0,0.0,0.0,0.0,0.0
826,0.0,0.0,0.0,0.0,0.0
827,0.0,9.0,9.0,9.0,1.0
828,1.0,1.0,1.0,0.0,0.0
829,8.0,6.0,5.0,6.0,2.0
830,2.0,3.0,1.0,2.0,2.0
831,7.0,9.0,1.0,5.0,4.0
832,3.0,3.0,3.0,1.0,1.0
833,10.0,0.0,9.0,7.0,10.0
834,1.0,1.0,1.0,1.0,1.0
835,4.0,4.0,4.0,4.0,3.0
836,7.0,1.0,4.0,1.0,1.0
837,5.0,5.0,1.0,1.0,3.0
838,0.0,0.0,0.0,0.0,0.0
839,1.0,4.0,0.0,0.0,1.0
840,1.0,0.0,0.0,1.0,6.0
841,3.0,4.0,4.0,4.0,3.0
842,1.0,1.0,1.0,0.0,0.0
843,5.0,2.0,1.0,1.0,0.0
844,7.0,9.0,8.0,8.0,8.0
845,3.0,0.0,0.0,0.0,0.0
846,3.0,2.0,3.0,5.0,2.0
847,0.0,0.0,0.0,1.0,0.0
848,0.0,1.0,1.0,1.0,1.0
849,6.0,9.0,3.0,4.0,5.0
850,2.0,3.0,9.0,8.0,2.0
851,5.0,1.0,7.0,2.0,4.0
852,0.0,0.0,2.0,1.0,0.0
853,6.0,0.0,0.0,0.0,0.0
854,5.0,9.0,4.0,5.0,5.0
855,3.0,1.0,0.0,0.0,0.0
856,3.0,2.0,3.0,2.0,2.0
857,0.0,1.0,0.0,0.0,5.0
858,0.0,0.0,1.0,0.0,0.0
859,7.0,6.0,7.0,7.0,7.0
860,6.0,9.0,1.0,3.0,3.0
861,6.0,10.0,10.0,4.0,4.0
862,2.0,6.0,1.0,1.0,0.0
863,2.0,2.0,3.0,2.0,2.0
864,5.0,5.0,4.0,3.0,4.0
865,9.0,1.0,7.0,7.0,7.0
866,8.0,8.0,8.0,8.0,9.0
867,0.0,0.0,0.0,0.0,1.0
868,7.0,7.0,7.0,0.0,6.0
869,7.0,5.0,6.0,6.0,6.0
870,10.0,4.0,1.0,1.0,5.0
871,7.0,10.0,10.0,6.0,4.0
872,1.0,0.0,0.0,0.0,0.0
873,8.0,0.0,7.0,0.0,0.0
874,1.0,1.0,2.0,0.0,0.0
875,6.0,6.0,2.0,1.0,6.0
876,1.0,1.0,1.0,1.0,2.0
877,6.0,4.0,3.0,5.0,4.0
878,0.0,0.0,0.0,0.0,0.0
879,9.0,0.0,6.0,6.0,4.0
880,7.0,1.0,1.0,1.0,1.0
881,6.0,4.0,6.0,5.0,6.0
882,0.0,1.0,0.0,0.0,0.0
883,10.0,4.0,2.0,3.0,9.0
884,0.0,0.0,0.0,0.0,0.0
885,2.0,3.0,10.0,10.0,3.0
886,3.0,1.0,3.0,2.0,2.0
887,5.0,1.0,1.0,0.0,1.0
888,3.0,3.0,3.0,3.0,5.0
889,1.0,1.0,0.0,0.0,1.0
890,3.0,0.0,2.0,2.0,2.0
891,2.0,9.0,1.0,1.0,9.0
892,0.0,1.0,0.0,0.0,0.0
893,4.0,5.0,5.0,2.0,3.0
894,6.0,2.0,3.0,2.0,2.0
895,0.0,0.0,0.0,0.0,0.0
896,7.0,3.0,4.0,4.0,4.0
897,0.0,0.0,0.0,0.0,0.0
898,4.0,4.0,3.0,3.0,3.0
899,9.0,3.0,1.0,8.0,8.0
900,6.0,4.0,4.0,0.0,0.0
901,0.0,0.0,0.0,0.0,0.0
902,0.0,0.0,6.0,0.0,1.0
903,2.0,2.0,2.0,2.0,2.0
904,3.0,3.0,0.0,3.0,0.0
905,7.0,0.0,0.0,3.0,0.0
906,10.0,5.0,6.0,8.0,8.0
907,0.0,0.0,0.0,0.0,0.0
908,3.0,1.0,2.0,5.0,4.0
909,2.0,3.0,1.0,0.0,2.0
910,0.0,1.0,1.0,1.0,1.0
911,6.0,2.0,2.0,2.0,2.0
912,7.0,1.0,1.0,1.0,0.0
913,2.0,1.0,0.0,2.0,2.0
914,1.0,10.0,0.0,0.0,9.0
915,0.0,0.0,4.0,0.0,0.0
916,4.0,5.0,3.0,6.0,3.0
917,9.0,9.0,6.0,0.0,9.0
918,8.0,4.0,4.0,1.0,1.0
919,2.0,2.0,6.0,1.0,1.0
920,1.0,2.0,1.0,1.0,0.0
921,1.0,1.0,2.0,0.0,0.0
922,10.0,10.0,10.0,10.0,10.0
923,0.0,0.0,0.0,0.0,1.0
924,0.0,1.0,0.0,0.0,1.0
925,9.0,2.0,9.0,0.0,1.0
926,2.0,2.0,2.0,1.0,1.0
927,4.0,4.0,2.0,2.0,1.0
928,7.0,0.0,3.0,1.0,4.0
929,1.0,0.0,0.0,0.0,0.0
930,3.0,8.0,9.0,0.0,1.0
931,0.0,5.0,2.0,0.0,1.0
932,6.0,0.0,1.0,0.0,1.0
933,6.0,6.0,3.0,2.0,3.0
934,1.0,2.0,0.0,0.0,1.0
935,8.0,0.0,0.0,8.0,7.0
936,3.0,2.0,5.0,4.0,3.0
937,1.0,0.0,0.0,0.0,0.0
938,1.0,9.0,1.0,7.0,2.0
939,0.0,0.0,0.0,0.0,2.0
940,1.0,0.0,0.0,0.0,0.0
941,3.0,8.0,5.0,1.0,1.0
942,5.0,1.0,1.0,4.0,4.0
943,7.0,10.0,8.0,8.0,8.0
944,4.0,3.0,3.0,3.0,1.0
945,2.0,7.0,1.0,1.0,1.0
946,1.0,0.0,1.0,1.0,1.0
947,4.0,5.0,0.0,4.0,3.0
948,5.0,1.0,6.0,3.0,2.0
949,3.0,3.0,3.0,3.0,3.0
950,5.0,4.0,0.0,1.0,7.0
951,4.0,1.0,1.0,3.0,3.0
952,2.0,3.0,0.0,3.0,3.0
953,1.0,1.0,0.0,0.0,1.0
954,0.0,0.0,1.0,1.0,1.0
955,1.0,4.0,1.0,2.0,2.0
956,0.0,0.0,0.0,0.0,0.0
957,1.0,10.0,1.0,0.0,10.0
958,9.0,9.0,3.0,2.0,2.0
959,2.0,6.0,7.0,7.0,6.0
960,8.0,0.0,3.0,0.0,10.0
961,5.0,5.0,5.0,5.0,5.0
962,7.0,6.0,6.0,7.0,6.0
963,3.0,3.0,6.0,5.0,6.0
964,4.0,0.0,4.0,4.0,0.0
965,6.0,9.0,6.0,8.0,9.0
966,1.0,10.0,10.0,10.0,10.0
967,2.0,2.0,2.0,3.0,3.0
968,1.0,2.0,1.0,6.0,1.0
969,2.0,1.0,1.0,1.0,1.0
970,10.0,9.0,3.0,4.0,4.0
971,0.0,1.0,1.0,1.0,1.0
972,7.0,8.0,7.0,9.0,8.0
973,6.0,6.0,7.0,9.0,8.0
974,0.0,0.0,0.0,3.0,3.0
975,8.0,8.0,6.0,8.0,7.0
976,2.0,3.0,1.0,1.0,1.0
977,1.0,0.0,0.0,0.0,0.0
978,8.0,7.0,7.0,7.0,7.0
979,10.0,6.0,6.0,5.0,6.0
980,0.0,0.0,0.0,0.0,0.0
981,2.0,1.0,1.0,3.0,4.0
982,1.0,3.0,7.0,3.0,3.0
983,0.0,0.0,0.0,5.0,5.0
984,0.0,9.0,6.0,7.0,8.0
985,3.0,2.0,3.0,2.0,2.0
986,2.0,4.0,0.0,1.0,1.0
987,2.0,6.0,7.0,3.0,3.0
988,5.0,5.0,6.0,5.0,6.0
989,6.0,1.0,1.0,0.0,0.0
990,0.0,0.0,1.0,0.0,0.0
991,5.0,2.0,1.0,1.0,1.0
992,0.0,0.0,0.0,0.0,0.0
993,0.0,0.0,0.0,0.0,0.0
994,6.0,6.0,6.0,6.0,6.0
995,0.0,0.0,4.0,0.0,4.0
996,5.0,3.0,0.0,2.0,2.0
997,1.0,0.0,0.0,0.0,0.0
998,2.0,1.0,1.0,1.0,1.0
999,7.0,0.0,0.0,0.0,0.0
