,Voter Deletion,Minimal Flips,Ballot Completion,Minimal Swaps,Forbidden Triples
632,6.0,6.0,0.0,0.0,6.0
633,0.0,0.0,0.0,0.0,0.0
634,0.0,0.0,0.0,6.0,6.0
635,6.0,0.0,0.0,0.0,0.0
636,6.0,6.0,6.0,6.0,6.0
637,6.0,0.0,6.0,6.0,6.0
638,0.0,0.0,0.0,0.0,0.0
639,6.0,0.0,6.0,6.0,6.0
640,0.0,6.0,0.0,6.0,6.0
641,0.0,6.0,6.0,6.0,6.0
642,6.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,6.0,0.0,6.0
647,6.0,0.0,0.0,0.0,0.0
648,6.0,0.0,0.0,6.0,0.0
649,0.0,0.0,0.0,0.0,0.0
650,0.0,6.0,6.0,6.0,6.0
651,0.0,6.0,6.0,6.0,6.0
652,0.0,6.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0,0.0
657,0.0,6.0,6.0,6.0,6.0
658,6.0,6.0,6.0,6.0,6.0
659,0.0,6.0,0.0,6.0,0.0
660,0.0,0.0,6.0,0.0,0.0
661,0.0,0.0,6.0,0.0,0.0
662,0.0,0.0,0.0,0.0,0.0
663,6.0,6.0,6.0,6.0,6.0
664,6.0,6.0,6.0,6.0,6.0
665,0.0,6.0,6.0,6.0,6.0
666,0.0,0.0,0.0,0.0,0.0
667,0.0,6.0,6.0,6.0,6.0
668,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,6.0,6.0
670,0.0,0.0,0.0,0.0,0.0
671,0.0,6.0,6.0,6.0,6.0
672,6.0,6.0,6.0,6.0,6.0
673,6.0,0.0,6.0,6.0,6.0
674,0.0,0.0,0.0,0.0,0.0
675,0.0,6.0,6.0,6.0,0.0
676,0.0,0.0,6.0,0.0,0.0
677,0.0,0.0,0.0,6.0,0.0
678,6.0,6.0,0.0,6.0,6.0
679,0.0,0.0,0.0,0.0,0.0
680,0.0,0.0,0.0,0.0,0.0
681,0.0,6.0,0.0,6.0,6.0
682,6.0,6.0,6.0,7.0,7.0
683,6.0,6.0,6.0,6.0,6.0
684,6.0,0.0,6.0,0.0,0.0
685,0.0,0.0,0.0,0.0,0.0
686,0.0,0.0,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0,6.0
688,6.0,6.0,6.0,6.0,6.0
689,6.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,0.0
691,6.0,6.0,6.0,6.0,6.0
692,0.0,0.0,0.0,0.0,0.0
693,6.0,0.0,6.0,6.0,6.0
694,6.0,0.0,6.0,6.0,6.0
695,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0
698,6.0,6.0,6.0,6.0,6.0
699,6.0,0.0,6.0,6.0,0.0
700,6.0,6.0,0.0,6.0,6.0
701,6.0,6.0,6.0,0.0,6.0
702,6.0,6.0,6.0,6.0,6.0
703,0.0,0.0,0.0,6.0,0.0
704,0.0,0.0,0.0,0.0,0.0
705,6.0,6.0,6.0,6.0,6.0
706,0.0,0.0,0.0,0.0,0.0
707,0.0,6.0,6.0,6.0,6.0
708,6.0,0.0,6.0,0.0,6.0
709,6.0,6.0,6.0,6.0,6.0
710,6.0,6.0,6.0,6.0,6.0
711,6.0,6.0,6.0,6.0,6.0
712,6.0,0.0,6.0,6.0,6.0
713,0.0,6.0,6.0,6.0,6.0
714,0.0,0.0,0.0,0.0,0.0
715,0.0,6.0,0.0,0.0,0.0
716,0.0,6.0,6.0,6.0,6.0
717,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0,6.0,6.0,6.0
719,0.0,0.0,0.0,0.0,0.0
720,0.0,0.0,6.0,6.0,6.0
721,6.0,6.0,6.0,6.0,6.0
722,0.0,0.0,0.0,0.0,0.0
723,6.0,6.0,6.0,6.0,6.0
724,6.0,0.0,6.0,6.0,6.0
725,0.0,6.0,6.0,6.0,6.0
726,0.0,0.0,0.0,0.0,0.0
727,0.0,0.0,0.0,0.0,0.0
728,0.0,0.0,6.0,6.0,0.0
729,0.0,0.0,6.0,6.0,6.0
730,0.0,6.0,0.0,6.0,6.0
731,6.0,6.0,6.0,6.0,6.0
732,0.0,0.0,0.0,0.0,0.0
733,0.0,0.0,0.0,0.0,6.0
734,6.0,6.0,6.0,6.0,6.0
735,6.0,6.0,6.0,6.0,6.0
736,0.0,6.0,6.0,6.0,6.0
737,6.0,0.0,6.0,6.0,0.0
738,0.0,0.0,0.0,0.0,0.0
739,0.0,6.0,6.0,6.0,6.0
740,0.0,6.0,0.0,6.0,6.0
741,0.0,0.0,0.0,0.0,0.0
742,0.0,6.0,0.0,0.0,0.0
743,0.0,0.0,0.0,0.0,0.0
744,0.0,0.0,0.0,0.0,0.0
745,6.0,6.0,6.0,6.0,6.0
746,6.0,0.0,6.0,0.0,0.0
747,6.0,6.0,0.0,6.0,0.0
748,6.0,0.0,0.0,0.0,0.0
749,0.0,6.0,0.0,6.0,6.0
750,6.0,6.0,6.0,6.0,6.0
751,0.0,0.0,0.0,0.0,0.0
752,0.0,0.0,6.0,6.0,6.0
753,0.0,0.0,6.0,6.0,6.0
754,0.0,0.0,0.0,0.0,0.0
755,6.0,6.0,6.0,6.0,6.0
756,0.0,0.0,0.0,0.0,0.0
757,6.0,6.0,6.0,6.0,6.0
758,6.0,6.0,6.0,6.0,6.0
759,0.0,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,0.0,0.0
761,0.0,6.0,6.0,6.0,6.0
762,0.0,0.0,0.0,6.0,0.0
763,0.0,0.0,0.0,6.0,0.0
764,0.0,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,6.0,0.0
766,0.0,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,0.0,0.0
770,0.0,0.0,0.0,0.0,0.0
771,0.0,0.0,6.0,0.0,0.0
772,6.0,6.0,6.0,6.0,6.0
773,6.0,0.0,6.0,6.0,6.0
774,0.0,0.0,6.0,6.0,0.0
775,6.0,0.0,6.0,0.0,0.0
776,0.0,6.0,0.0,0.0,0.0
777,0.0,6.0,6.0,6.0,6.0
778,0.0,0.0,0.0,0.0,0.0
779,0.0,0.0,0.0,6.0,0.0
780,0.0,0.0,0.0,6.0,0.0
781,0.0,0.0,6.0,6.0,0.0
782,6.0,6.0,6.0,6.0,6.0
783,0.0,0.0,0.0,0.0,0.0
784,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,0.0,0.0
786,0.0,0.0,0.0,0.0,0.0
787,0.0,0.0,0.0,0.0,0.0
788,0.0,0.0,0.0,0.0,0.0
789,0.0,0.0,0.0,0.0,0.0
790,0.0,0.0,6.0,0.0,0.0
791,0.0,6.0,6.0,0.0,6.0
792,0.0,6.0,0.0,6.0,6.0
793,0.0,0.0,0.0,0.0,0.0
794,0.0,6.0,0.0,0.0,0.0
795,0.0,6.0,6.0,6.0,6.0
796,0.0,0.0,0.0,0.0,0.0
797,0.0,6.0,6.0,6.0,6.0
798,6.0,0.0,6.0,6.0,0.0
799,6.0,6.0,6.0,6.0,6.0
800,6.0,6.0,6.0,6.0,6.0
801,0.0,6.0,0.0,6.0,0.0
802,6.0,6.0,6.0,6.0,6.0
803,0.0,0.0,0.0,0.0,0.0
804,0.0,6.0,6.0,6.0,6.0
805,6.0,0.0,6.0,6.0,6.0
806,0.0,0.0,0.0,0.0,0.0
807,0.0,6.0,6.0,6.0,6.0
808,0.0,6.0,6.0,6.0,6.0
809,6.0,0.0,0.0,6.0,0.0
810,0.0,0.0,0.0,6.0,6.0
811,6.0,0.0,6.0,6.0,6.0
812,6.0,6.0,0.0,0.0,6.0
813,0.0,0.0,0.0,0.0,0.0
814,0.0,0.0,0.0,0.0,0.0
815,6.0,6.0,6.0,6.0,6.0
816,0.0,0.0,0.0,0.0,0.0
817,6.0,6.0,6.0,6.0,6.0
818,0.0,0.0,0.0,0.0,0.0
819,0.0,0.0,0.0,0.0,0.0
820,0.0,0.0,0.0,0.0,0.0
821,0.0,6.0,6.0,6.0,6.0
822,0.0,6.0,6.0,6.0,6.0
823,0.0,0.0,0.0,0.0,0.0
824,0.0,0.0,0.0,0.0,0.0
825,0.0,0.0,0.0,0.0,0.0
826,6.0,6.0,6.0,6.0,6.0
827,0.0,0.0,0.0,0.0,0.0
828,0.0,0.0,0.0,0.0,0.0
829,0.0,0.0,0.0,0.0,6.0
830,0.0,6.0,6.0,6.0,6.0
831,0.0,0.0,0.0,0.0,0.0
832,6.0,0.0,0.0,0.0,6.0
833,0.0,0.0,0.0,0.0,0.0
834,0.0,6.0,6.0,6.0,6.0
835,6.0,6.0,0.0,0.0,6.0
836,0.0,0.0,0.0,0.0,0.0
837,6.0,0.0,6.0,6.0,6.0
838,0.0,0.0,0.0,0.0,0.0
839,0.0,0.0,0.0,0.0,0.0
840,0.0,0.0,6.0,6.0,0.0
841,0.0,0.0,0.0,0.0,0.0
842,6.0,0.0,0.0,0.0,0.0
843,6.0,6.0,6.0,6.0,6.0
844,0.0,0.0,0.0,0.0,0.0
845,6.0,6.0,6.0,6.0,6.0
846,0.0,0.0,0.0,0.0,0.0
847,0.0,0.0,0.0,0.0,6.0
848,0.0,0.0,6.0,6.0,0.0
849,0.0,0.0,0.0,0.0,0.0
850,0.0,6.0,0.0,0.0,0.0
851,0.0,0.0,0.0,0.0,0.0
852,0.0,0.0,0.0,0.0,0.0
853,0.0,6.0,0.0,0.0,0.0
854,0.0,6.0,6.0,6.0,6.0
855,0.0,0.0,0.0,0.0,0.0
856,6.0,6.0,6.0,6.0,6.0
857,6.0,0.0,0.0,0.0,0.0
858,0.0,6.0,6.0,6.0,6.0
859,0.0,0.0,0.0,0.0,0.0
860,6.0,0.0,0.0,0.0,0.0
861,6.0,0.0,6.0,0.0,6.0
862,6.0,6.0,6.0,6.0,6.0
863,0.0,0.0,0.0,0.0,0.0
864,0.0,0.0,0.0,0.0,0.0
865,0.0,6.0,6.0,0.0,6.0
866,6.0,6.0,6.0,6.0,7.0
867,0.0,0.0,0.0,0.0,0.0
868,6.0,6.0,0.0,6.0,6.0
869,6.0,6.0,6.0,6.0,6.0
870,0.0,0.0,6.0,0.0,0.0
871,0.0,0.0,0.0,0.0,0.0
872,6.0,6.0,6.0,0.0,6.0
873,0.0,6.0,6.0,6.0,6.0
874,6.0,6.0,6.0,6.0,6.0
875,6.0,0.0,0.0,0.0,0.0
876,6.0,6.0,6.0,6.0,6.0
877,6.0,6.0,6.0,6.0,6.0
878,6.0,0.0,6.0,6.0,6.0
879,0.0,0.0,0.0,0.0,0.0
880,0.0,0.0,0.0,0.0,0.0
881,0.0,0.0,0.0,0.0,0.0
882,0.0,0.0,0.0,0.0,0.0
883,0.0,6.0,6.0,0.0,6.0
884,0.0,0.0,0.0,0.0,0.0
885,0.0,0.0,0.0,6.0,6.0
886,0.0,0.0,0.0,0.0,0.0
887,6.0,6.0,6.0,6.0,6.0
888,0.0,0.0,0.0,0.0,6.0
889,0.0,6.0,6.0,0.0,6.0
890,6.0,0.0,0.0,0.0,0.0
891,6.0,6.0,6.0,6.0,6.0
892,0.0,0.0,6.0,6.0,6.0
893,0.0,0.0,0.0,0.0,0.0
894,0.0,0.0,0.0,0.0,0.0
895,6.0,6.0,6.0,6.0,6.0
896,0.0,0.0,0.0,0.0,0.0
897,0.0,0.0,0.0,0.0,0.0
898,0.0,0.0,0.0,0.0,0.0
899,6.0,6.0,6.0,6.0,6.0
900,0.0,6.0,6.0,6.0,6.0
901,0.0,0.0,6.0,0.0,0.0
902,0.0,6.0,0.0,0.0,6.0
903,0.0,6.0,6.0,6.0,6.0
904,6.0,0.0,6.0,6.0,6.0
905,6.0,6.0,0.0,0.0,6.0
906,0.0,0.0,0.0,0.0,0.0
907,0.0,6.0,0.0,0.0,6.0
908,6.0,6.0,6.0,6.0,6.0
909,0.0,0.0,0.0,6.0,0.0
910,0.0,6.0,0.0,0.0,0.0
911,0.0,0.0,0.0,6.0,6.0
912,6.0,6.0,6.0,6.0,6.0
913,0.0,6.0,6.0,6.0,6.0
914,0.0,0.0,6.0,0.0,0.0
915,6.0,0.0,0.0,0.0,0.0
916,0.0,0.0,0.0,0.0,0.0
917,0.0,0.0,0.0,0.0,0.0
918,0.0,0.0,0.0,0.0,0.0
919,0.0,6.0,0.0,0.0,0.0
920,0.0,0.0,0.0,0.0,0.0
921,0.0,0.0,0.0,0.0,0.0
922,6.0,6.0,6.0,6.0,6.0
923,0.0,0.0,0.0,6.0,0.0
924,6.0,6.0,6.0,6.0,6.0
925,0.0,0.0,0.0,0.0,0.0
926,0.0,6.0,0.0,6.0,6.0
927,0.0,6.0,6.0,6.0,0.0
928,0.0,0.0,6.0,0.0,0.0
929,6.0,6.0,6.0,6.0,6.0
930,0.0,0.0,0.0,6.0,6.0
931,0.0,6.0,0.0,0.0,0.0
932,6.0,6.0,6.0,6.0,6.0
933,0.0,0.0,0.0,0.0,0.0
934,0.0,0.0,0.0,0.0,0.0
935,0.0,0.0,0.0,0.0,0.0
936,0.0,0.0,0.0,0.0,0.0
937,6.0,6.0,6.0,6.0,6.0
938,0.0,0.0,0.0,6.0,6.0
939,0.0,0.0,0.0,0.0,0.0
940,6.0,0.0,6.0,6.0,6.0
941,0.0,0.0,0.0,0.0,1.0
942,6.0,6.0,6.0,6.0,6.0
943,0.0,0.0,0.0,0.0,0.0
944,0.0,0.0,6.0,0.0,0.0
945,0.0,0.0,0.0,0.0,0.0
946,0.0,0.0,6.0,0.0,0.0
947,0.0,0.0,0.0,0.0,0.0
948,0.0,0.0,0.0,0.0,0.0
949,0.0,0.0,0.0,0.0,6.0
950,0.0,6.0,6.0,0.0,6.0
951,6.0,6.0,6.0,6.0,6.0
952,0.0,0.0,0.0,0.0,0.0
953,0.0,0.0,0.0,0.0,0.0
954,0.0,0.0,0.0,0.0,0.0
955,6.0,6.0,6.0,6.0,6.0
956,6.0,6.0,6.0,6.0,6.0
957,0.0,0.0,0.0,0.0,0.0
958,6.0,6.0,6.0,6.0,6.0
959,0.0,6.0,0.0,0.0,0.0
960,0.0,0.0,0.0,0.0,0.0
961,0.0,6.0,6.0,6.0,6.0
962,0.0,0.0,0.0,0.0,0.0
963,6.0,6.0,6.0,6.0,6.0
964,6.0,0.0,6.0,0.0,0.0
965,0.0,6.0,6.0,6.0,6.0
966,0.0,0.0,0.0,0.0,0.0
967,0.0,6.0,6.0,6.0,6.0
968,6.0,0.0,6.0,0.0,0.0
969,6.0,6.0,6.0,6.0,6.0
970,6.0,6.0,6.0,6.0,6.0
971,6.0,0.0,6.0,0.0,6.0
972,0.0,0.0,0.0,0.0,0.0
973,6.0,6.0,6.0,6.0,6.0
974,0.0,0.0,0.0,0.0,0.0
975,6.0,0.0,0.0,0.0,0.0
976,0.0,6.0,0.0,0.0,6.0
977,0.0,0.0,6.0,6.0,6.0
978,0.0,6.0,6.0,6.0,6.0
979,0.0,0.0,6.0,6.0,6.0
980,0.0,0.0,6.0,6.0,0.0
981,6.0,6.0,6.0,6.0,6.0
982,6.0,0.0,0.0,0.0,0.0
983,6.0,6.0,6.0,6.0,6.0
984,0.0,0.0,6.0,0.0,0.0
985,0.0,6.0,0.0,0.0,0.0
986,0.0,6.0,0.0,0.0,6.0
987,6.0,6.0,0.0,0.0,6.0
988,0.0,6.0,6.0,6.0,6.0
989,6.0,6.0,6.0,6.0,6.0
990,0.0,0.0,0.0,0.0,6.0
991,0.0,0.0,0.0,0.0,0.0
992,0.0,0.0,0.0,0.0,0.0
993,0.0,6.0,0.0,6.0,6.0
994,0.0,0.0,6.0,6.0,0.0
995,6.0,6.0,6.0,6.0,6.0
996,0.0,0.0,0.0,0.0,0.0
997,6.0,6.0,6.0,6.0,6.0
998,0.0,0.0,0.0,0.0,0.0
999,0.0,6.0,6.0,6.0,6.0
