,Voter Deletion,Minimal Flips,Ballot Completion,Minimal Swaps,Forbidden Triples
632,4.0,1.0,4.0,1.0,1.0
633,0.0,0.0,0.0,0.0,0.0
634,0.0,1.0,0.0,0.0,1.0
635,1.0,1.0,2.0,2.0,1.0
636,1.0,1.0,1.0,1.0,1.0
637,0.0,1.0,1.0,1.0,1.0
638,1.0,1.0,1.0,0.0,0.0
639,3.0,3.0,0.0,1.0,1.0
640,0.0,0.0,0.0,0.0,0.0
641,1.0,1.0,2.0,1.0,1.0
642,1.0,1.0,1.0,0.0,0.0
643,1.0,1.0,1.0,1.0,0.0
644,2.0,1.0,1.0,0.0,1.0
645,1.0,2.0,1.0,1.0,2.0
646,3.0,3.0,3.0,2.0,3.0
647,2.0,1.0,0.0,1.0,1.0
648,1.0,1.0,1.0,1.0,1.0
649,0.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,1.0,1.0,0.0
652,1.0,2.0,0.0,0.0,0.0
653,2.0,0.0,1.0,1.0,1.0
654,2.0,0.0,0.0,0.0,0.0
655,1.0,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0,1.0
657,2.0,1.0,2.0,1.0,0.0
658,1.0,2.0,2.0,1.0,1.0
659,8.0,2.0,2.0,1.0,1.0
660,0.0,7.0,1.0,1.0,0.0
661,1.0,2.0,1.0,0.0,0.0
662,0.0,0.0,0.0,0.0,0.0
663,2.0,2.0,1.0,0.0,0.0
664,1.0,1.0,0.0,0.0,0.0
665,1.0,0.0,0.0,1.0,0.0
666,1.0,1.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0,0.0
668,1.0,1.0,0.0,0.0,0.0
669,0.0,1.0,1.0,1.0,0.0
670,3.0,2.0,3.0,3.0,2.0
671,2.0,1.0,1.0,1.0,1.0
672,1.0,0.0,0.0,1.0,0.0
673,2.0,2.0,2.0,1.0,1.0
674,1.0,1.0,0.0,0.0,0.0
675,1.0,4.0,1.0,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,1.0,1.0,2.0
678,2.0,1.0,2.0,1.0,1.0
679,0.0,1.0,1.0,0.0,1.0
680,1.0,1.0,1.0,1.0,1.0
681,0.0,0.0,0.0,0.0,0.0
682,0.0,0.0,0.0,0.0,0.0
683,1.0,0.0,0.0,0.0,0.0
684,3.0,2.0,1.0,1.0,2.0
685,2.0,1.0,1.0,1.0,1.0
686,2.0,2.0,1.0,2.0,1.0
687,5.0,5.0,2.0,2.0,0.0
688,1.0,0.0,0.0,0.0,0.0
689,1.0,2.0,1.0,1.0,0.0
690,1.0,1.0,0.0,1.0,1.0
691,2.0,0.0,0.0,0.0,0.0
692,2.0,2.0,1.0,1.0,1.0
693,1.0,1.0,3.0,2.0,2.0
694,1.0,0.0,1.0,0.0,0.0
695,2.0,3.0,3.0,3.0,3.0
696,1.0,2.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,1.0
698,2.0,1.0,3.0,2.0,1.0
699,1.0,2.0,1.0,1.0,1.0
700,3.0,1.0,1.0,1.0,1.0
701,2.0,2.0,0.0,1.0,1.0
702,4.0,4.0,0.0,1.0,1.0
703,1.0,1.0,0.0,0.0,1.0
704,2.0,2.0,2.0,2.0,2.0
705,1.0,2.0,1.0,1.0,0.0
706,3.0,1.0,0.0,1.0,1.0
707,2.0,4.0,3.0,2.0,2.0
708,5.0,1.0,1.0,1.0,2.0
709,0.0,1.0,0.0,0.0,0.0
710,3.0,1.0,1.0,0.0,0.0
711,1.0,1.0,1.0,0.0,0.0
712,1.0,0.0,0.0,0.0,0.0
713,2.0,2.0,0.0,0.0,0.0
714,1.0,1.0,1.0,1.0,0.0
715,3.0,1.0,1.0,0.0,0.0
716,1.0,4.0,4.0,4.0,1.0
717,2.0,2.0,1.0,0.0,1.0
718,9.0,2.0,3.0,3.0,1.0
719,1.0,1.0,1.0,0.0,1.0
720,3.0,6.0,4.0,5.0,4.0
721,1.0,0.0,1.0,0.0,1.0
722,1.0,0.0,0.0,0.0,0.0
723,2.0,1.0,1.0,1.0,1.0
724,4.0,1.0,1.0,1.0,0.0
725,2.0,1.0,2.0,2.0,2.0
726,2.0,1.0,3.0,1.0,1.0
727,4.0,4.0,4.0,4.0,1.0
728,1.0,1.0,1.0,1.0,1.0
729,0.0,0.0,0.0,0.0,0.0
730,5.0,2.0,2.0,2.0,1.0
731,3.0,1.0,0.0,0.0,2.0
732,2.0,1.0,0.0,0.0,0.0
733,0.0,1.0,0.0,0.0,0.0
734,2.0,1.0,1.0,0.0,0.0
735,1.0,1.0,1.0,1.0,1.0
736,0.0,0.0,1.0,0.0,1.0
737,1.0,1.0,0.0,0.0,0.0
738,1.0,1.0,0.0,0.0,0.0
739,0.0,0.0,0.0,0.0,0.0
740,5.0,5.0,2.0,3.0,0.0
741,3.0,0.0,0.0,0.0,2.0
742,4.0,8.0,1.0,1.0,2.0
743,1.0,1.0,1.0,1.0,1.0
744,1.0,1.0,0.0,0.0,0.0
745,5.0,5.0,2.0,2.0,1.0
746,1.0,1.0,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,0.0,0.0
749,3.0,2.0,2.0,3.0,2.0
750,0.0,1.0,0.0,1.0,0.0
751,1.0,0.0,0.0,0.0,0.0
752,1.0,1.0,2.0,1.0,1.0
753,2.0,1.0,1.0,1.0,1.0
754,0.0,0.0,0.0,0.0,0.0
755,2.0,3.0,2.0,2.0,2.0
756,2.0,0.0,0.0,0.0,0.0
757,3.0,0.0,2.0,1.0,1.0
758,1.0,0.0,1.0,0.0,0.0
759,2.0,2.0,1.0,1.0,1.0
760,5.0,1.0,0.0,0.0,0.0
761,2.0,2.0,2.0,0.0,1.0
762,1.0,1.0,1.0,1.0,0.0
763,7.0,3.0,2.0,2.0,2.0
764,2.0,0.0,0.0,0.0,0.0
765,1.0,1.0,1.0,1.0,1.0
766,1.0,1.0,1.0,1.0,1.0
767,0.0,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0,0.0
769,2.0,1.0,1.0,0.0,0.0
770,0.0,0.0,0.0,0.0,0.0
771,1.0,0.0,0.0,1.0,1.0
772,0.0,0.0,0.0,0.0,0.0
773,0.0,2.0,0.0,0.0,1.0
774,2.0,0.0,0.0,1.0,0.0
775,1.0,1.0,1.0,1.0,1.0
776,1.0,1.0,1.0,0.0,0.0
777,1.0,5.0,1.0,1.0,1.0
778,2.0,3.0,3.0,3.0,3.0
779,3.0,2.0,1.0,0.0,1.0
780,0.0,1.0,0.0,0.0,0.0
781,1.0,2.0,1.0,0.0,0.0
782,1.0,0.0,1.0,1.0,0.0
783,2.0,2.0,1.0,0.0,1.0
784,1.0,1.0,1.0,0.0,0.0
785,2.0,0.0,0.0,0.0,0.0
786,2.0,0.0,0.0,0.0,0.0
787,5.0,3.0,3.0,3.0,3.0
788,2.0,2.0,1.0,1.0,1.0
789,1.0,2.0,0.0,0.0,0.0
790,2.0,2.0,1.0,1.0,1.0
791,2.0,2.0,1.0,1.0,0.0
792,0.0,0.0,0.0,0.0,0.0
793,2.0,5.0,0.0,1.0,1.0
794,1.0,1.0,1.0,0.0,0.0
795,6.0,1.0,3.0,2.0,2.0
796,1.0,2.0,2.0,2.0,1.0
797,1.0,1.0,1.0,1.0,0.0
798,1.0,1.0,0.0,0.0,0.0
799,1.0,1.0,1.0,1.0,1.0
800,2.0,2.0,2.0,2.0,2.0
801,1.0,1.0,1.0,1.0,0.0
802,3.0,2.0,0.0,0.0,0.0
803,2.0,2.0,0.0,0.0,0.0
804,1.0,1.0,0.0,1.0,0.0
805,1.0,1.0,2.0,2.0,2.0
806,5.0,6.0,3.0,0.0,1.0
807,1.0,0.0,0.0,0.0,1.0
808,2.0,1.0,1.0,1.0,1.0
809,2.0,2.0,1.0,1.0,0.0
810,2.0,1.0,1.0,1.0,1.0
811,1.0,1.0,0.0,2.0,1.0
812,0.0,1.0,0.0,0.0,0.0
813,1.0,1.0,1.0,1.0,1.0
814,0.0,0.0,0.0,0.0,0.0
815,2.0,1.0,1.0,1.0,2.0
816,0.0,2.0,1.0,1.0,0.0
817,1.0,2.0,0.0,0.0,0.0
818,9.0,1.0,1.0,6.0,1.0
819,1.0,0.0,1.0,1.0,1.0
820,1.0,0.0,0.0,0.0,0.0
821,1.0,2.0,1.0,1.0,1.0
822,1.0,1.0,1.0,1.0,0.0
823,3.0,3.0,1.0,2.0,2.0
824,0.0,0.0,0.0,0.0,0.0
825,1.0,1.0,0.0,0.0,0.0
826,1.0,0.0,1.0,1.0,1.0
827,0.0,0.0,0.0,0.0,0.0
828,1.0,2.0,2.0,2.0,1.0
829,3.0,1.0,2.0,1.0,2.0
830,2.0,2.0,1.0,1.0,0.0
831,1.0,1.0,0.0,0.0,0.0
832,0.0,2.0,0.0,1.0,1.0
833,2.0,1.0,1.0,1.0,0.0
834,1.0,1.0,1.0,1.0,1.0
835,0.0,0.0,1.0,0.0,0.0
836,2.0,0.0,0.0,0.0,0.0
837,2.0,2.0,0.0,0.0,0.0
838,3.0,2.0,2.0,1.0,0.0
839,2.0,0.0,1.0,3.0,1.0
840,2.0,1.0,1.0,1.0,1.0
841,1.0,1.0,1.0,1.0,0.0
842,2.0,1.0,1.0,0.0,0.0
843,1.0,1.0,0.0,0.0,1.0
844,2.0,1.0,0.0,0.0,1.0
845,0.0,3.0,0.0,1.0,0.0
846,0.0,1.0,0.0,0.0,0.0
847,3.0,0.0,0.0,0.0,0.0
848,1.0,1.0,3.0,2.0,1.0
849,2.0,0.0,0.0,0.0,0.0
850,1.0,1.0,0.0,0.0,0.0
851,2.0,2.0,1.0,1.0,1.0
852,1.0,0.0,1.0,0.0,0.0
853,1.0,1.0,1.0,1.0,2.0
854,3.0,0.0,2.0,1.0,1.0
855,1.0,1.0,1.0,1.0,1.0
856,1.0,1.0,1.0,1.0,1.0
857,4.0,1.0,0.0,0.0,0.0
858,1.0,0.0,1.0,1.0,1.0
859,0.0,1.0,0.0,0.0,0.0
860,1.0,0.0,0.0,0.0,0.0
861,2.0,0.0,1.0,1.0,1.0
862,2.0,1.0,1.0,1.0,2.0
863,4.0,3.0,2.0,0.0,0.0
864,1.0,1.0,1.0,0.0,0.0
865,0.0,1.0,0.0,1.0,1.0
866,1.0,1.0,0.0,0.0,0.0
867,1.0,2.0,1.0,1.0,1.0
868,1.0,1.0,1.0,1.0,1.0
869,1.0,0.0,0.0,0.0,0.0
870,1.0,0.0,0.0,0.0,0.0
871,2.0,1.0,0.0,0.0,1.0
872,2.0,9.0,1.0,0.0,0.0
873,3.0,1.0,1.0,1.0,2.0
874,1.0,1.0,0.0,0.0,0.0
875,2.0,2.0,2.0,2.0,2.0
876,3.0,1.0,2.0,2.0,5.0
877,3.0,3.0,0.0,0.0,0.0
878,4.0,0.0,0.0,1.0,1.0
879,1.0,5.0,0.0,0.0,1.0
880,2.0,2.0,2.0,2.0,2.0
881,1.0,1.0,1.0,0.0,1.0
882,4.0,3.0,4.0,0.0,4.0
883,0.0,0.0,0.0,0.0,0.0
884,4.0,3.0,3.0,3.0,2.0
885,1.0,1.0,1.0,1.0,1.0
886,1.0,0.0,1.0,1.0,1.0
887,2.0,0.0,1.0,1.0,1.0
888,7.0,10.0,1.0,1.0,0.0
889,2.0,2.0,1.0,2.0,2.0
890,1.0,1.0,0.0,0.0,0.0
891,1.0,1.0,1.0,0.0,0.0
892,0.0,0.0,0.0,1.0,2.0
893,2.0,1.0,1.0,1.0,2.0
894,1.0,2.0,1.0,1.0,0.0
895,8.0,1.0,0.0,0.0,0.0
896,3.0,1.0,1.0,0.0,0.0
897,0.0,0.0,0.0,0.0,0.0
898,3.0,0.0,0.0,0.0,0.0
899,1.0,2.0,1.0,1.0,1.0
900,1.0,1.0,1.0,0.0,0.0
901,1.0,1.0,1.0,1.0,1.0
902,2.0,6.0,0.0,0.0,0.0
903,1.0,1.0,1.0,0.0,1.0
904,1.0,2.0,0.0,0.0,1.0
905,2.0,2.0,2.0,1.0,2.0
906,0.0,0.0,0.0,0.0,0.0
907,1.0,0.0,0.0,0.0,1.0
908,5.0,1.0,1.0,1.0,2.0
909,5.0,5.0,5.0,5.0,0.0
910,0.0,0.0,0.0,0.0,0.0
911,3.0,2.0,4.0,1.0,0.0
912,2.0,8.0,1.0,0.0,1.0
913,1.0,1.0,1.0,2.0,2.0
914,0.0,0.0,0.0,0.0,0.0
915,3.0,0.0,0.0,0.0,0.0
916,1.0,1.0,0.0,0.0,1.0
917,3.0,2.0,1.0,1.0,1.0
918,1.0,1.0,0.0,0.0,0.0
919,2.0,1.0,2.0,0.0,0.0
920,2.0,2.0,2.0,2.0,1.0
921,1.0,0.0,0.0,1.0,1.0
922,1.0,0.0,0.0,0.0,1.0
923,2.0,1.0,1.0,0.0,1.0
924,0.0,0.0,0.0,0.0,0.0
925,3.0,2.0,1.0,2.0,1.0
926,0.0,0.0,0.0,0.0,0.0
927,3.0,0.0,0.0,0.0,0.0
928,2.0,2.0,1.0,1.0,1.0
929,2.0,2.0,1.0,0.0,0.0
930,0.0,2.0,1.0,1.0,1.0
931,1.0,1.0,1.0,1.0,1.0
932,8.0,0.0,0.0,0.0,0.0
933,6.0,10.0,2.0,1.0,6.0
934,0.0,0.0,0.0,0.0,0.0
935,4.0,0.0,0.0,0.0,0.0
936,1.0,2.0,1.0,1.0,1.0
937,0.0,0.0,1.0,1.0,1.0
938,1.0,0.0,0.0,0.0,0.0
939,3.0,1.0,2.0,2.0,2.0
940,1.0,1.0,1.0,0.0,0.0
941,2.0,1.0,1.0,1.0,1.0
942,3.0,2.0,2.0,2.0,3.0
943,3.0,3.0,3.0,7.0,3.0
944,2.0,1.0,1.0,1.0,1.0
945,0.0,1.0,0.0,0.0,0.0
946,1.0,1.0,1.0,4.0,4.0
947,5.0,1.0,1.0,1.0,1.0
948,1.0,2.0,3.0,3.0,1.0
949,2.0,2.0,0.0,0.0,0.0
950,1.0,1.0,0.0,1.0,0.0
951,3.0,2.0,1.0,1.0,1.0
952,0.0,1.0,0.0,0.0,1.0
953,0.0,0.0,0.0,0.0,0.0
954,1.0,0.0,0.0,0.0,0.0
955,4.0,2.0,1.0,0.0,1.0
956,0.0,0.0,0.0,0.0,0.0
957,3.0,1.0,6.0,0.0,0.0
958,1.0,0.0,1.0,1.0,0.0
959,0.0,3.0,4.0,4.0,2.0
960,1.0,0.0,0.0,2.0,1.0
961,0.0,0.0,0.0,0.0,0.0
962,1.0,1.0,1.0,0.0,1.0
963,1.0,0.0,1.0,0.0,0.0
964,2.0,2.0,1.0,1.0,0.0
965,1.0,1.0,1.0,1.0,1.0
966,1.0,1.0,1.0,0.0,0.0
967,5.0,2.0,1.0,1.0,0.0
968,1.0,2.0,2.0,0.0,1.0
969,2.0,2.0,1.0,1.0,2.0
970,3.0,1.0,1.0,2.0,0.0
971,0.0,1.0,1.0,0.0,1.0
972,1.0,0.0,0.0,0.0,0.0
973,1.0,0.0,0.0,0.0,0.0
974,0.0,0.0,1.0,0.0,1.0
975,2.0,1.0,1.0,1.0,1.0
976,0.0,0.0,0.0,0.0,0.0
977,0.0,0.0,0.0,0.0,0.0
978,6.0,1.0,0.0,0.0,0.0
979,1.0,0.0,1.0,1.0,0.0
980,1.0,0.0,0.0,0.0,0.0
981,0.0,0.0,0.0,0.0,1.0
982,3.0,2.0,2.0,1.0,1.0
983,6.0,0.0,0.0,0.0,0.0
984,1.0,0.0,0.0,0.0,1.0
985,0.0,1.0,2.0,2.0,2.0
986,2.0,6.0,2.0,2.0,1.0
987,1.0,0.0,0.0,0.0,0.0
988,2.0,0.0,1.0,1.0,1.0
989,3.0,1.0,0.0,0.0,0.0
990,3.0,3.0,3.0,2.0,1.0
991,2.0,0.0,0.0,0.0,0.0
992,3.0,2.0,2.0,2.0,1.0
993,1.0,0.0,0.0,0.0,0.0
994,0.0,2.0,1.0,0.0,1.0
995,0.0,1.0,1.0,2.0,1.0
996,1.0,1.0,1.0,0.0,1.0
997,1.0,0.0,0.0,0.0,0.0
998,3.0,1.0,1.0,1.0,2.0
999,3.0,1.0,1.0,1.0,1.0
