,Voter Deletion,Minimal Flips,Ballot Completion,Minimal Swaps,Forbidden Triples
632,8.0,7.0,10.0,8.0,6.0
633,0.0,0.0,0.0,0.0,0.0
634,8.0,8.0,4.0,0.0,8.0
635,1.0,2.0,1.0,0.0,0.0
636,10.0,2.0,10.0,2.0,2.0
637,0.0,0.0,0.0,0.0,0.0
638,0.0,0.0,0.0,0.0,0.0
639,2.0,1.0,1.0,1.0,1.0
640,1.0,3.0,10.0,10.0,10.0
641,9.0,4.0,9.0,1.0,1.0
642,7.0,1.0,3.0,2.0,1.0
643,2.0,1.0,1.0,1.0,1.0
644,1.0,1.0,0.0,0.0,1.0
645,2.0,9.0,0.0,0.0,0.0
646,3.0,6.0,1.0,1.0,0.0
647,3.0,3.0,3.0,3.0,3.0
648,2.0,2.0,2.0,2.0,2.0
649,8.0,8.0,0.0,0.0,0.0
650,2.0,4.0,1.0,2.0,2.0
651,10.0,2.0,0.0,0.0,0.0
652,3.0,2.0,2.0,1.0,1.0
653,3.0,3.0,3.0,2.0,0.0
654,1.0,4.0,1.0,1.0,1.0
655,0.0,0.0,1.0,1.0,1.0
656,6.0,6.0,6.0,6.0,5.0
657,9.0,9.0,4.0,4.0,5.0
658,1.0,3.0,2.0,2.0,0.0
659,0.0,5.0,0.0,0.0,0.0
660,5.0,8.0,5.0,4.0,0.0
661,6.0,9.0,10.0,9.0,1.0
662,9.0,9.0,9.0,9.0,9.0
663,8.0,8.0,2.0,0.0,0.0
664,1.0,1.0,2.0,2.0,0.0
665,1.0,1.0,0.0,0.0,0.0
666,1.0,2.0,2.0,2.0,1.0
667,2.0,1.0,1.0,1.0,0.0
668,0.0,0.0,0.0,0.0,0.0
669,5.0,5.0,6.0,5.0,5.0
670,0.0,0.0,0.0,0.0,0.0
671,3.0,10.0,2.0,1.0,2.0
672,2.0,6.0,0.0,0.0,0.0
673,2.0,2.0,2.0,2.0,2.0
674,8.0,8.0,1.0,1.0,8.0
675,2.0,2.0,1.0,0.0,1.0
676,2.0,2.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0
678,2.0,2.0,1.0,1.0,1.0
679,1.0,3.0,1.0,1.0,1.0
680,0.0,0.0,0.0,1.0,0.0
681,3.0,3.0,10.0,2.0,2.0
682,1.0,0.0,0.0,0.0,0.0
683,1.0,4.0,3.0,3.0,1.0
684,1.0,1.0,1.0,1.0,1.0
685,1.0,1.0,0.0,0.0,0.0
686,1.0,1.0,1.0,1.0,1.0
687,5.0,2.0,1.0,1.0,1.0
688,8.0,7.0,7.0,4.0,0.0
689,2.0,1.0,0.0,0.0,0.0
690,7.0,7.0,6.0,1.0,1.0
691,1.0,1.0,1.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0
693,2.0,9.0,9.0,1.0,5.0
694,1.0,0.0,0.0,0.0,0.0
695,1.0,1.0,1.0,1.0,1.0
696,2.0,2.0,2.0,2.0,2.0
697,0.0,0.0,0.0,0.0,0.0
698,1.0,0.0,0.0,0.0,0.0
699,0.0,1.0,1.0,1.0,0.0
700,2.0,2.0,1.0,1.0,0.0
701,6.0,6.0,2.0,2.0,3.0
702,0.0,1.0,2.0,2.0,1.0
703,6.0,8.0,1.0,1.0,1.0
704,0.0,0.0,1.0,1.0,1.0
705,1.0,0.0,0.0,0.0,0.0
706,3.0,2.0,0.0,1.0,1.0
707,7.0,1.0,0.0,0.0,0.0
708,4.0,3.0,1.0,1.0,1.0
709,3.0,2.0,3.0,1.0,0.0
710,7.0,2.0,3.0,2.0,2.0
711,2.0,1.0,0.0,0.0,0.0
712,1.0,0.0,1.0,1.0,1.0
713,7.0,10.0,9.0,8.0,7.0
714,2.0,2.0,8.0,2.0,8.0
715,1.0,1.0,7.0,1.0,1.0
716,0.0,0.0,0.0,0.0,1.0
717,0.0,1.0,0.0,1.0,1.0
718,0.0,0.0,1.0,1.0,1.0
719,1.0,8.0,2.0,2.0,0.0
720,0.0,0.0,0.0,0.0,0.0
721,10.0,3.0,3.0,3.0,3.0
722,3.0,2.0,3.0,3.0,2.0
723,1.0,0.0,0.0,0.0,0.0
724,10.0,10.0,0.0,0.0,9.0
725,6.0,9.0,1.0,1.0,1.0
726,0.0,0.0,0.0,0.0,0.0
727,3.0,3.0,9.0,9.0,1.0
728,1.0,5.0,0.0,0.0,0.0
729,1.0,1.0,0.0,0.0,0.0
730,2.0,8.0,6.0,1.0,1.0
731,1.0,1.0,1.0,1.0,1.0
732,0.0,1.0,0.0,0.0,0.0
733,10.0,5.0,5.0,6.0,6.0
734,1.0,1.0,1.0,1.0,1.0
735,1.0,1.0,0.0,1.0,1.0
736,1.0,1.0,0.0,0.0,0.0
737,7.0,0.0,1.0,0.0,0.0
738,9.0,1.0,9.0,9.0,0.0
739,2.0,1.0,1.0,3.0,0.0
740,3.0,2.0,1.0,1.0,2.0
741,9.0,1.0,0.0,0.0,0.0
742,9.0,1.0,9.0,0.0,0.0
743,3.0,9.0,3.0,2.0,0.0
744,1.0,1.0,4.0,4.0,1.0
745,7.0,2.0,3.0,1.0,1.0
746,5.0,3.0,0.0,0.0,0.0
747,6.0,6.0,6.0,4.0,0.0
748,1.0,1.0,1.0,1.0,1.0
749,2.0,2.0,2.0,1.0,1.0
750,5.0,5.0,4.0,2.0,2.0
751,7.0,6.0,7.0,4.0,4.0
752,1.0,3.0,0.0,1.0,1.0
753,2.0,1.0,2.0,1.0,2.0
754,1.0,0.0,1.0,0.0,0.0
755,6.0,1.0,4.0,1.0,1.0
756,1.0,1.0,1.0,1.0,1.0
757,0.0,0.0,7.0,0.0,0.0
758,2.0,2.0,2.0,2.0,2.0
759,0.0,0.0,0.0,0.0,0.0
760,3.0,2.0,2.0,2.0,2.0
761,1.0,1.0,2.0,2.0,1.0
762,0.0,0.0,7.0,1.0,1.0
763,7.0,7.0,1.0,1.0,1.0
764,2.0,2.0,2.0,2.0,2.0
765,2.0,2.0,5.0,4.0,2.0
766,1.0,0.0,0.0,0.0,0.0
767,2.0,2.0,1.0,1.0,1.0
768,3.0,1.0,0.0,0.0,0.0
769,1.0,1.0,0.0,0.0,0.0
770,4.0,2.0,1.0,1.0,1.0
771,10.0,2.0,1.0,1.0,0.0
772,5.0,5.0,1.0,1.0,1.0
773,0.0,0.0,0.0,0.0,0.0
774,2.0,1.0,5.0,1.0,0.0
775,2.0,1.0,1.0,1.0,1.0
776,2.0,2.0,1.0,1.0,1.0
777,4.0,10.0,1.0,1.0,1.0
778,6.0,2.0,1.0,0.0,0.0
779,3.0,2.0,1.0,1.0,1.0
780,9.0,8.0,9.0,1.0,9.0
781,1.0,0.0,0.0,0.0,0.0
782,5.0,2.0,0.0,1.0,0.0
783,8.0,7.0,0.0,0.0,0.0
784,4.0,5.0,4.0,4.0,2.0
785,10.0,3.0,3.0,1.0,2.0
786,9.0,4.0,7.0,7.0,4.0
787,2.0,3.0,1.0,1.0,0.0
788,3.0,3.0,3.0,4.0,1.0
789,4.0,5.0,4.0,4.0,3.0
790,5.0,3.0,3.0,0.0,1.0
791,2.0,1.0,2.0,1.0,0.0
792,5.0,5.0,5.0,5.0,6.0
793,1.0,2.0,2.0,2.0,1.0
794,10.0,9.0,10.0,0.0,0.0
795,8.0,8.0,8.0,8.0,8.0
796,2.0,7.0,2.0,1.0,0.0
797,1.0,1.0,3.0,1.0,2.0
798,0.0,1.0,1.0,1.0,1.0
799,1.0,0.0,0.0,0.0,1.0
800,3.0,3.0,3.0,3.0,1.0
801,6.0,6.0,0.0,0.0,0.0
802,3.0,2.0,0.0,0.0,0.0
803,2.0,0.0,0.0,0.0,0.0
804,0.0,0.0,1.0,1.0,1.0
805,2.0,1.0,1.0,1.0,3.0
806,1.0,1.0,0.0,0.0,0.0
807,0.0,0.0,0.0,1.0,1.0
808,1.0,0.0,1.0,1.0,0.0
809,9.0,2.0,3.0,3.0,2.0
810,3.0,0.0,1.0,0.0,0.0
811,4.0,4.0,2.0,3.0,4.0
812,9.0,9.0,1.0,0.0,2.0
813,6.0,5.0,5.0,5.0,5.0
814,5.0,1.0,1.0,1.0,1.0
815,0.0,0.0,0.0,0.0,1.0
816,3.0,3.0,3.0,3.0,2.0
817,2.0,2.0,1.0,1.0,0.0
818,10.0,2.0,2.0,2.0,2.0
819,3.0,2.0,3.0,3.0,2.0
820,2.0,1.0,1.0,1.0,1.0
821,2.0,1.0,0.0,0.0,0.0
822,2.0,0.0,4.0,0.0,0.0
823,1.0,4.0,2.0,1.0,2.0
824,2.0,1.0,1.0,1.0,1.0
825,5.0,0.0,0.0,0.0,0.0
826,10.0,7.0,1.0,3.0,1.0
827,3.0,1.0,1.0,0.0,0.0
828,3.0,2.0,0.0,0.0,1.0
829,8.0,9.0,4.0,4.0,9.0
830,3.0,1.0,0.0,0.0,0.0
831,1.0,1.0,0.0,0.0,0.0
832,4.0,1.0,1.0,1.0,1.0
833,3.0,1.0,3.0,3.0,0.0
834,2.0,1.0,1.0,1.0,0.0
835,7.0,3.0,7.0,3.0,2.0
836,8.0,8.0,8.0,8.0,8.0
837,1.0,1.0,1.0,0.0,1.0
838,2.0,1.0,1.0,1.0,1.0
839,3.0,3.0,2.0,2.0,2.0
840,3.0,9.0,1.0,0.0,0.0
841,2.0,1.0,2.0,2.0,0.0
842,2.0,0.0,1.0,0.0,0.0
843,0.0,1.0,0.0,0.0,0.0
844,1.0,1.0,1.0,1.0,2.0
845,0.0,0.0,0.0,0.0,0.0
846,2.0,1.0,1.0,0.0,2.0
847,10.0,0.0,8.0,0.0,1.0
848,1.0,4.0,0.0,0.0,0.0
849,1.0,5.0,0.0,0.0,0.0
850,3.0,3.0,3.0,3.0,2.0
851,4.0,4.0,0.0,0.0,0.0
852,1.0,0.0,0.0,0.0,0.0
853,6.0,1.0,3.0,2.0,1.0
854,1.0,1.0,0.0,0.0,0.0
855,1.0,1.0,0.0,0.0,0.0
856,6.0,6.0,1.0,1.0,1.0
857,7.0,7.0,4.0,4.0,1.0
858,4.0,8.0,8.0,2.0,1.0
859,9.0,9.0,9.0,9.0,0.0
860,9.0,0.0,0.0,3.0,3.0
861,1.0,0.0,0.0,0.0,0.0
862,1.0,1.0,1.0,0.0,2.0
863,5.0,7.0,1.0,1.0,1.0
864,1.0,1.0,0.0,0.0,0.0
865,6.0,6.0,6.0,3.0,0.0
866,3.0,1.0,4.0,2.0,3.0
867,1.0,1.0,0.0,0.0,0.0
868,2.0,1.0,1.0,1.0,1.0
869,1.0,1.0,0.0,0.0,0.0
870,1.0,1.0,1.0,1.0,1.0
871,10.0,3.0,2.0,1.0,2.0
872,6.0,5.0,5.0,2.0,2.0
873,3.0,1.0,0.0,0.0,0.0
874,8.0,9.0,7.0,6.0,6.0
875,1.0,2.0,1.0,1.0,0.0
876,4.0,0.0,5.0,3.0,0.0
877,1.0,1.0,0.0,0.0,0.0
878,1.0,0.0,0.0,0.0,0.0
879,1.0,1.0,1.0,1.0,0.0
880,7.0,7.0,2.0,2.0,2.0
881,0.0,0.0,0.0,0.0,0.0
882,2.0,2.0,1.0,0.0,2.0
883,1.0,1.0,0.0,0.0,1.0
884,1.0,1.0,0.0,0.0,0.0
885,8.0,2.0,0.0,0.0,1.0
886,1.0,1.0,1.0,1.0,1.0
887,6.0,6.0,3.0,2.0,0.0
888,1.0,0.0,0.0,0.0,0.0
889,4.0,3.0,4.0,4.0,3.0
890,5.0,4.0,1.0,1.0,3.0
891,2.0,0.0,1.0,1.0,0.0
892,1.0,1.0,3.0,1.0,1.0
893,6.0,5.0,1.0,1.0,1.0
894,0.0,2.0,2.0,2.0,2.0
895,5.0,2.0,5.0,2.0,1.0
896,1.0,1.0,1.0,1.0,0.0
897,5.0,1.0,5.0,5.0,0.0
898,10.0,10.0,10.0,10.0,2.0
899,0.0,0.0,0.0,0.0,1.0
900,1.0,1.0,0.0,1.0,2.0
901,2.0,2.0,2.0,2.0,2.0
902,1.0,1.0,2.0,1.0,0.0
903,0.0,0.0,1.0,1.0,1.0
904,10.0,10.0,10.0,9.0,4.0
905,1.0,1.0,2.0,2.0,0.0
906,10.0,3.0,4.0,10.0,2.0
907,4.0,6.0,1.0,0.0,1.0
908,9.0,6.0,8.0,7.0,7.0
909,1.0,1.0,0.0,0.0,1.0
910,2.0,6.0,0.0,0.0,0.0
911,3.0,0.0,9.0,0.0,1.0
912,2.0,5.0,1.0,1.0,0.0
913,0.0,0.0,0.0,0.0,0.0
914,7.0,4.0,2.0,1.0,3.0
915,1.0,0.0,3.0,0.0,1.0
916,9.0,2.0,2.0,2.0,0.0
917,0.0,1.0,0.0,0.0,0.0
918,10.0,8.0,10.0,6.0,0.0
919,4.0,4.0,1.0,1.0,1.0
920,4.0,1.0,3.0,2.0,1.0
921,1.0,1.0,6.0,1.0,0.0
922,2.0,3.0,2.0,2.0,2.0
923,6.0,1.0,3.0,0.0,0.0
924,1.0,9.0,1.0,1.0,2.0
925,3.0,1.0,1.0,1.0,1.0
926,5.0,1.0,1.0,1.0,1.0
927,10.0,9.0,1.0,1.0,0.0
928,3.0,2.0,1.0,1.0,0.0
929,2.0,1.0,1.0,2.0,3.0
930,3.0,1.0,0.0,0.0,0.0
931,8.0,9.0,1.0,1.0,1.0
932,0.0,0.0,0.0,0.0,0.0
933,1.0,1.0,0.0,0.0,0.0
934,1.0,1.0,1.0,1.0,1.0
935,8.0,3.0,0.0,0.0,1.0
936,8.0,1.0,1.0,1.0,1.0
937,0.0,3.0,0.0,0.0,0.0
938,1.0,1.0,2.0,2.0,1.0
939,2.0,1.0,0.0,0.0,0.0
940,0.0,0.0,0.0,0.0,0.0
941,8.0,7.0,2.0,8.0,9.0
942,1.0,1.0,0.0,0.0,0.0
943,2.0,3.0,2.0,2.0,0.0
944,1.0,1.0,4.0,4.0,4.0
945,5.0,3.0,1.0,1.0,0.0
946,10.0,10.0,10.0,9.0,5.0
947,7.0,7.0,6.0,6.0,2.0
948,5.0,5.0,1.0,1.0,0.0
949,3.0,3.0,1.0,0.0,1.0
950,2.0,2.0,2.0,2.0,1.0
951,1.0,1.0,0.0,0.0,1.0
952,5.0,1.0,1.0,1.0,1.0
953,4.0,4.0,1.0,1.0,4.0
954,1.0,2.0,4.0,1.0,0.0
955,1.0,1.0,1.0,1.0,1.0
956,2.0,2.0,0.0,0.0,0.0
957,7.0,8.0,1.0,1.0,5.0
958,2.0,7.0,3.0,3.0,1.0
959,4.0,4.0,4.0,0.0,4.0
960,2.0,1.0,2.0,1.0,1.0
961,0.0,0.0,0.0,0.0,0.0
962,10.0,9.0,2.0,2.0,6.0
963,1.0,1.0,1.0,1.0,1.0
964,0.0,0.0,0.0,0.0,0.0
965,5.0,5.0,5.0,1.0,2.0
966,7.0,9.0,6.0,0.0,5.0
967,1.0,1.0,6.0,1.0,1.0
968,6.0,2.0,1.0,1.0,1.0
969,4.0,5.0,2.0,1.0,5.0
970,4.0,1.0,1.0,1.0,1.0
971,10.0,10.0,1.0,1.0,1.0
972,1.0,0.0,0.0,0.0,0.0
973,0.0,10.0,0.0,8.0,1.0
974,1.0,1.0,1.0,1.0,1.0
975,3.0,0.0,1.0,0.0,2.0
976,8.0,8.0,3.0,1.0,1.0
977,1.0,1.0,0.0,0.0,0.0
978,9.0,9.0,9.0,10.0,9.0
979,2.0,2.0,8.0,2.0,2.0
980,0.0,9.0,9.0,0.0,0.0
981,1.0,4.0,4.0,3.0,1.0
982,2.0,2.0,3.0,2.0,0.0
983,2.0,2.0,2.0,2.0,2.0
984,2.0,2.0,1.0,2.0,2.0
985,10.0,10.0,0.0,0.0,0.0
986,2.0,1.0,1.0,1.0,0.0
987,1.0,1.0,1.0,1.0,0.0
988,3.0,2.0,1.0,1.0,1.0
989,4.0,4.0,5.0,5.0,5.0
990,0.0,0.0,0.0,0.0,0.0
991,1.0,0.0,0.0,0.0,0.0
992,2.0,10.0,9.0,0.0,1.0
993,9.0,10.0,9.0,6.0,1.0
994,10.0,5.0,0.0,0.0,6.0
995,10.0,2.0,0.0,1.0,2.0
996,4.0,1.0,0.0,0.0,0.0
997,8.0,2.0,7.0,3.0,2.0
998,8.0,8.0,2.0,2.0,2.0
999,4.0,0.0,0.0,0.0,0.0
